id_customer,is_male,age,age_segment,total_buy,month_buy_rate,average_basket_size
c_7751,False,48,31 - 50,1207,8,2
c_3716,True,56,51 +,713,3,1
c_236,True,45,31 - 50,231,2,2
c_6169,False,50,31 - 50,433,2,3
c_1942,True,35,31 - 50,953,6,2
c_1397,False,50,31 - 50,633,4,2
c_5949,True,37,31 - 50,1505,9,2
c_4620,True,28,18 - 30,416,1,1
c_5978,True,36,31 - 50,1212,7,2
c_4051,False,47,31 - 50,332,2,2
c_7961,True,47,31 - 50,1796,11,2
c_1117,False,30,18 - 30,253,1,2
c_4167,False,43,31 - 50,1626,10,2
c_8323,False,26,18 - 30,492,1,2
c_4220,True,38,31 - 50,455,3,2
c_193,True,43,31 - 50,682,4,2
c_7761,True,26,18 - 30,230,0,2
c_5842,False,35,31 - 50,930,5,2
c_4645,False,45,31 - 50,1777,10,2
c_543,False,43,31 - 50,477,3,2
c_1965,False,55,51 +,643,4,2
c_6579,False,45,31 - 50,630,4,3
c_990,True,38,31 - 50,1465,9,2
c_6567,False,43,31 - 50,299,2,2
c_3477,False,54,51 +,110,1,1
c_2999,True,59,51 +,192,1,1
c_7111,True,54,51 +,681,3,1
c_3298,True,64,51 +,482,2,1
c_6183,True,35,31 - 50,121,1,2
c_2503,True,29,18 - 30,606,1,1
c_2031,True,43,31 - 50,1407,9,2
c_7821,False,58,51 +,592,3,1
c_6984,False,49,31 - 50,730,4,2
c_2429,True,40,31 - 50,1159,7,2
c_3264,False,45,31 - 50,908,5,2
c_3584,False,41,31 - 50,248,2,2
c_4737,False,40,31 - 50,712,4,2
c_6723,False,40,31 - 50,515,3,2
c_3311,False,22,18 - 30,440,1,2
c_4326,False,54,51 +,1040,5,1
c_6456,True,31,31 - 50,432,3,2
c_7942,True,48,31 - 50,465,3,2
c_1068,True,40,31 - 50,320,2,2
c_143,True,47,31 - 50,862,5,2
c_7721,True,44,31 - 50,1365,8,3
c_4033,False,36,31 - 50,248,1,2
c_5885,False,35,31 - 50,316,2,3
c_4840,True,50,31 - 50,1967,11,2
c_8364,True,49,31 - 50,810,4,2
c_4557,True,39,31 - 50,1633,9,2
c_2262,True,46,31 - 50,437,3,3
c_8036,True,64,51 +,454,2,1
c_7953,True,46,31 - 50,231,1,2
c_5683,True,30,18 - 30,408,1,2
c_4943,False,51,51 +,782,4,1
c_4296,False,50,31 - 50,424,3,2
c_520,False,26,18 - 30,845,2,1
c_3964,True,37,31 - 50,325,2,3
c_3699,True,35,31 - 50,1940,12,2
c_2537,False,55,51 +,401,2,2
c_7856,False,39,31 - 50,576,4,2
c_1259,True,44,31 - 50,510,3,2
c_7536,False,37,31 - 50,983,6,2
c_7415,True,48,31 - 50,731,5,2
c_3858,False,49,31 - 50,402,2,2
c_7579,True,45,31 - 50,930,6,2
c_4586,False,62,51 +,583,3,1
c_7651,True,54,51 +,428,2,1
c_2267,False,45,31 - 50,1094,6,2
c_1380,False,50,31 - 50,455,3,3
c_7282,False,42,31 - 50,980,7,2
c_1127,True,27,18 - 30,505,1,2
c_3725,False,42,31 - 50,2081,13,2
c_4811,False,54,51 +,264,1,2
c_5798,True,44,31 - 50,530,3,2
c_7198,True,55,51 +,1649,8,2
c_7841,True,28,18 - 30,939,2,2
c_7188,True,48,31 - 50,723,4,2
c_1456,True,42,31 - 50,169,1,2
c_4795,True,34,31 - 50,348,2,2
c_89,True,51,51 +,361,2,1
c_5198,False,45,31 - 50,1518,9,2
c_4134,False,60,51 +,288,1,2
c_5815,False,38,31 - 50,974,6,2
c_464,False,51,51 +,185,1,1
c_3362,False,40,31 - 50,583,4,2
c_3482,True,34,31 - 50,1216,8,2
c_2288,True,43,31 - 50,1070,6,2
c_6598,False,55,51 +,136,1,1
c_2975,False,30,18 - 30,793,3,2
c_6895,False,33,31 - 50,1553,10,2
c_6644,False,36,31 - 50,364,2,2
c_6259,True,31,31 - 50,813,5,2
c_4136,False,36,31 - 50,360,2,2
c_6423,False,39,31 - 50,1426,9,2
c_694,True,27,18 - 30,218,0,2
c_8619,False,34,31 - 50,1087,7,2
c_4740,True,44,31 - 50,1126,7,2
c_2095,True,47,31 - 50,266,1,2
c_2362,True,48,31 - 50,277,2,2
c_4691,True,54,51 +,380,2,1
c_7894,True,60,51 +,539,3,1
c_8542,True,25,18 - 30,203,1,2
c_1190,True,47,31 - 50,781,4,2
c_565,True,43,31 - 50,588,3,2
c_4480,False,25,18 - 30,439,2,2
c_6270,True,44,31 - 50,422,2,2
c_245,True,48,31 - 50,417,3,2
c_7031,True,54,51 +,682,4,1
c_4820,True,48,31 - 50,265,2,2
c_6238,False,54,51 +,318,1,1
c_2762,True,41,31 - 50,900,6,2
c_2867,False,48,31 - 50,289,2,2
c_5993,False,38,31 - 50,1847,11,2
c_3982,True,22,18 - 30,425,2,2
c_5201,False,38,31 - 50,1695,11,2
c_1290,False,25,18 - 30,667,2,2
c_5146,False,60,51 +,564,3,1
c_7790,False,39,31 - 50,1358,8,2
c_3544,False,55,51 +,1106,6,1
c_445,True,49,31 - 50,1140,7,2
c_7504,False,56,51 +,482,2,2
c_7780,True,19,18 - 30,450,1,2
c_3055,True,29,18 - 30,625,2,2
c_742,True,44,31 - 50,833,5,2
c_8595,False,42,31 - 50,354,2,3
c_4249,True,40,31 - 50,87,1,2
c_4584,True,46,31 - 50,657,4,2
c_2480,True,46,31 - 50,1323,8,2
c_6026,False,24,18 - 30,538,1,2
c_1475,True,23,18 - 30,275,1,3
c_7146,True,51,51 +,624,3,2
c_8072,True,29,18 - 30,197,1,1
c_1803,True,36,31 - 50,457,3,2
c_5892,True,45,31 - 50,767,4,2
c_3313,True,22,18 - 30,893,2,2
c_6969,True,39,31 - 50,1887,12,2
c_8279,False,35,31 - 50,1140,7,2
c_5895,True,51,51 +,1059,6,1
c_1207,False,59,51 +,535,3,1
c_1933,False,37,31 - 50,1137,7,2
c_4644,True,39,31 - 50,212,1,2
c_6638,True,64,51 +,973,5,1
c_4022,False,52,51 +,412,2,3
c_5621,True,32,31 - 50,1514,9,2
c_4928,False,60,51 +,927,4,1
c_2,True,46,31 - 50,1092,7,2
c_204,False,38,31 - 50,532,3,3
c_1949,True,19,18 - 30,933,2,2
c_3060,True,51,51 +,531,3,1
c_4643,False,58,51 +,631,3,1
c_4039,False,46,31 - 50,696,4,2
c_8460,True,62,51 +,864,4,1
c_4284,False,24,18 - 30,569,1,1
c_3419,False,47,31 - 50,515,3,2
c_6961,True,26,18 - 30,816,2,1
c_4678,False,36,31 - 50,1231,8,2
c_2076,False,43,31 - 50,1485,9,2
c_3673,True,51,51 +,278,1,1
c_4285,True,47,31 - 50,732,4,2
c_3039,False,59,51 +,194,1,4
c_7845,False,50,31 - 50,429,2,4
c_5564,False,57,51 +,460,2,1
c_7973,False,21,18 - 30,546,2,1
c_7277,False,34,31 - 50,384,3,3
c_4577,True,45,31 - 50,525,3,2
c_912,True,58,51 +,415,2,1
c_5833,False,35,31 - 50,871,5,2
c_6740,False,55,51 +,512,3,1
c_4667,False,31,31 - 50,296,2,2
c_5651,True,58,51 +,336,2,1
c_7039,False,44,31 - 50,1178,6,2
c_6956,True,57,51 +,884,5,2
c_2877,True,35,31 - 50,609,3,2
c_4147,True,42,31 - 50,567,4,2
c_2740,True,51,51 +,260,1,2
c_1594,True,39,31 - 50,399,2,2
c_2628,False,57,51 +,166,1,1
c_3677,False,62,51 +,205,1,2
c_1734,False,42,31 - 50,1718,11,2
c_6297,False,53,51 +,556,3,2
c_2990,True,46,31 - 50,224,1,2
c_6059,False,45,31 - 50,698,4,2
c_7606,True,52,51 +,371,2,1
c_5404,False,40,31 - 50,1288,8,2
c_6510,False,49,31 - 50,766,4,2
c_5407,False,51,51 +,211,1,1
c_4942,False,23,18 - 30,812,2,2
c_1559,True,29,18 - 30,577,2,2
c_3162,False,59,51 +,620,3,2
c_1679,False,60,51 +,533,2,1
c_1920,False,40,31 - 50,317,2,2
c_220,True,62,51 +,540,3,2
c_6148,False,39,31 - 50,220,1,2
c_690,False,59,51 +,528,3,1
c_212,False,34,31 - 50,868,5,2
c_1929,True,30,18 - 30,965,2,1
c_166,False,55,51 +,780,4,1
c_2874,False,48,31 - 50,1269,8,2
c_2211,False,23,18 - 30,413,1,1
c_7383,False,41,31 - 50,1456,8,2
c_5073,True,53,51 +,570,3,1
c_8180,False,48,31 - 50,577,4,2
c_7925,False,38,31 - 50,1004,6,2
c_1049,True,56,51 +,406,2,2
c_27,False,27,18 - 30,221,0,1
c_2572,False,44,31 - 50,632,3,2
c_1343,False,31,31 - 50,1665,10,2
c_1694,False,44,31 - 50,484,3,2
c_2591,False,20,18 - 30,126,0,1
c_5543,True,40,31 - 50,271,2,2
c_4344,True,54,51 +,252,1,1
c_2241,False,60,51 +,475,2,2
c_7410,True,32,31 - 50,250,2,2
c_3090,False,48,31 - 50,1765,11,2
c_3379,True,20,18 - 30,515,1,2
c_7286,False,51,51 +,280,1,1
c_4580,False,32,31 - 50,386,2,2
c_3147,False,45,31 - 50,309,2,2
c_538,False,50,31 - 50,427,2,3
c_3403,False,42,31 - 50,497,3,2
c_4542,True,58,51 +,643,3,1
c_7985,True,19,18 - 30,427,2,2
c_7833,True,39,31 - 50,578,4,2
c_5104,True,42,31 - 50,2050,12,2
c_3,True,43,31 - 50,533,3,2
c_4640,False,43,31 - 50,1259,7,2
c_6832,False,26,18 - 30,661,1,1
c_6733,False,19,18 - 30,772,2,2
c_8136,True,36,31 - 50,1807,11,2
c_2823,False,54,51 +,949,5,2
c_2655,False,30,18 - 30,325,1,2
c_426,True,58,51 +,142,1,2
c_1104,False,48,31 - 50,1320,8,2
c_2800,False,36,31 - 50,393,2,2
c_2430,False,44,31 - 50,483,3,2
c_3768,True,34,31 - 50,436,3,2
c_3976,False,30,18 - 30,87,0,2
c_4803,False,33,31 - 50,483,3,2
c_5414,False,47,31 - 50,448,2,3
c_1766,False,28,18 - 30,334,1,1
c_7562,True,26,18 - 30,448,1,2
c_1396,True,49,31 - 50,1126,7,2
c_2594,False,25,18 - 30,968,2,2
c_6370,True,46,31 - 50,564,4,2
c_4734,True,46,31 - 50,818,5,3
c_4342,False,22,18 - 30,587,1,2
c_4256,False,26,18 - 30,1405,3,2
c_4773,True,47,31 - 50,404,2,2
c_634,False,43,31 - 50,1940,12,2
c_8523,True,59,51 +,629,3,1
c_3594,True,52,51 +,499,3,1
c_2876,False,30,18 - 30,857,2,2
c_6214,False,43,31 - 50,1372,8,2
c_1133,False,46,31 - 50,923,6,2
c_5100,False,51,51 +,239,1,1
c_5531,False,34,31 - 50,364,2,2
c_7304,True,45,31 - 50,1291,8,2
c_7738,True,58,51 +,136,1,1
c_1790,False,40,31 - 50,668,4,2
c_7269,False,39,31 - 50,1545,9,2
c_150,True,49,31 - 50,517,4,2
c_1558,True,38,31 - 50,998,6,2
c_590,False,38,31 - 50,212,2,2
c_1488,True,52,51 +,299,2,2
c_617,True,44,31 - 50,1257,7,2
c_5377,False,36,31 - 50,542,4,2
c_5754,True,30,18 - 30,596,1,1
c_230,True,25,18 - 30,560,1,2
c_5760,False,45,31 - 50,653,4,2
c_4133,False,63,51 +,316,2,2
c_3896,False,45,31 - 50,400,2,2
c_7177,False,48,31 - 50,459,3,2
c_2903,False,55,51 +,645,3,1
c_3732,True,33,31 - 50,1011,6,3
c_3835,False,26,18 - 30,775,1,1
c_8019,True,32,31 - 50,308,2,2
c_7124,False,34,31 - 50,68,0,2
c_3888,True,50,31 - 50,209,2,2
c_6144,True,52,51 +,1078,5,1
c_1579,False,50,31 - 50,653,4,2
c_1221,False,48,31 - 50,1022,6,2
c_7478,False,38,31 - 50,158,1,1
c_3645,False,36,31 - 50,1221,7,2
c_1513,True,20,18 - 30,1213,3,2
c_4897,True,34,31 - 50,748,4,2
c_2397,False,34,31 - 50,437,2,3
c_2732,False,58,51 +,1054,5,1
c_6781,True,56,51 +,851,4,1
c_5191,False,39,31 - 50,174,1,2
c_37,True,57,51 +,359,2,1
c_4361,False,22,18 - 30,87,0,1
c_4246,False,46,31 - 50,313,2,2
c_5177,False,63,51 +,198,1,2
c_1784,False,42,31 - 50,1135,7,2
c_1145,True,46,31 - 50,985,6,2
c_5793,False,62,51 +,115,1,2
c_4562,True,41,31 - 50,1516,9,2
c_122,True,42,31 - 50,992,6,2
c_4073,False,37,31 - 50,1061,6,2
c_6125,True,54,51 +,211,1,2
c_7666,True,36,31 - 50,1145,7,2
c_32,True,35,31 - 50,1579,10,2
c_900,True,42,31 - 50,371,2,2
c_2248,False,53,51 +,321,2,2
c_6743,True,30,18 - 30,326,1,1
c_6597,False,48,31 - 50,1274,8,2
c_2024,False,28,18 - 30,341,1,2
c_5535,True,50,31 - 50,1039,6,2
c_3793,True,33,31 - 50,206,1,2
c_3875,True,58,51 +,403,2,1
c_5763,True,38,31 - 50,270,2,2
c_8497,False,32,31 - 50,797,5,2
c_7695,True,44,31 - 50,451,2,2
c_8360,False,43,31 - 50,363,2,3
c_1709,False,55,51 +,287,1,2
c_522,False,47,31 - 50,380,2,2
c_1759,False,21,18 - 30,560,1,2
c_5294,True,43,31 - 50,656,4,2
c_127,True,34,31 - 50,392,2,2
c_4387,True,31,31 - 50,269,2,2
c_6773,False,63,51 +,1316,6,1
c_3786,False,64,51 +,645,3,1
c_4113,True,20,18 - 30,682,3,2
c_4140,False,64,51 +,642,4,1
c_3125,True,32,31 - 50,645,4,3
c_6665,False,61,51 +,305,2,1
c_4417,False,42,31 - 50,870,5,2
c_3428,True,47,31 - 50,369,2,3
c_1854,True,63,51 +,254,1,1
c_6748,True,39,31 - 50,178,1,2
c_4474,False,32,31 - 50,1743,11,2
c_3984,True,30,18 - 30,384,1,2
c_343,False,40,31 - 50,453,2,2
c_6989,True,43,31 - 50,604,3,3
c_6126,False,33,31 - 50,852,5,3
c_4449,False,44,31 - 50,248,2,2
c_1858,False,49,31 - 50,680,4,2
c_2141,True,41,31 - 50,1024,6,2
c_8239,True,25,18 - 30,290,1,1
c_4765,True,40,31 - 50,797,5,3
c_6249,False,42,31 - 50,1658,10,2
c_8102,True,45,31 - 50,141,1,3
c_8056,True,37,31 - 50,712,4,2
c_6112,False,34,31 - 50,1072,5,3
c_1197,True,47,31 - 50,556,3,2
c_1811,False,31,31 - 50,691,4,2
c_1744,True,35,31 - 50,1740,11,2
c_7196,False,47,31 - 50,790,5,2
c_5960,True,36,31 - 50,1007,6,2
c_7000,True,40,31 - 50,326,2,2
c_8121,False,51,51 +,538,3,1
c_7247,True,63,51 +,321,2,1
c_1355,True,64,51 +,462,2,2
c_451,True,50,31 - 50,269,2,2
c_404,True,51,51 +,725,4,1
c_5420,True,63,51 +,196,1,2
c_8055,False,33,31 - 50,1266,7,3
c_7141,False,26,18 - 30,433,2,2
c_8386,True,44,31 - 50,255,2,2
c_1393,False,27,18 - 30,491,2,2
c_5078,False,46,31 - 50,173,1,2
c_4230,False,37,31 - 50,520,3,2
c_853,True,55,51 +,581,3,1
c_7114,True,49,31 - 50,1317,8,2
c_5402,True,49,31 - 50,826,5,2
c_8160,False,38,31 - 50,244,1,2
c_6141,False,40,31 - 50,468,3,2
c_4956,False,62,51 +,454,3,2
c_898,False,62,51 +,365,2,2
c_1428,False,39,31 - 50,757,4,2
c_798,True,37,31 - 50,777,4,2
c_7115,True,45,31 - 50,317,2,2
c_3120,True,56,51 +,598,3,1
c_2720,True,62,51 +,847,4,1
c_1011,False,23,18 - 30,1030,3,3
c_6299,False,46,31 - 50,281,2,2
c_2859,False,31,31 - 50,983,6,2
c_2722,True,36,31 - 50,801,5,2
c_3344,True,40,31 - 50,689,4,3
c_7386,False,44,31 - 50,980,6,2
c_5932,False,60,51 +,1043,5,1
c_4777,False,49,31 - 50,569,3,2
c_6626,True,61,51 +,433,2,1
c_4278,True,30,18 - 30,539,1,2
c_8154,False,33,31 - 50,427,3,2
c_1406,False,51,51 +,139,1,1
c_5065,True,43,31 - 50,1299,8,2
c_3396,True,47,31 - 50,73,0,2
c_1209,True,51,51 +,189,1,1
c_3290,True,25,18 - 30,855,1,1
c_2747,True,44,31 - 50,1458,9,2
c_2099,False,58,51 +,1000,5,1
c_5511,False,46,31 - 50,848,5,2
c_7873,False,42,31 - 50,1265,7,2
c_5280,True,33,31 - 50,578,3,3
c_7741,True,20,18 - 30,894,2,2
c_4227,True,53,51 +,1046,5,1
c_5880,True,43,31 - 50,1532,9,2
c_5116,False,60,51 +,193,1,2
c_430,False,40,31 - 50,598,4,2
c_531,True,26,18 - 30,1048,2,1
c_4873,True,21,18 - 30,477,1,2
c_7216,True,42,31 - 50,1079,6,2
c_315,True,51,51 +,866,5,1
c_1337,True,40,31 - 50,197,1,1
c_735,True,23,18 - 30,706,3,2
c_99,True,59,51 +,377,2,1
c_7986,False,43,31 - 50,1192,8,2
c_4328,False,48,31 - 50,258,2,2
c_4219,True,41,31 - 50,1237,8,2
c_5819,False,31,31 - 50,874,5,2
c_7919,False,43,31 - 50,1141,6,2
c_4809,True,55,51 +,433,2,1
c_7788,False,62,51 +,546,3,1
c_5279,False,38,31 - 50,1922,11,2
c_6546,True,24,18 - 30,675,2,2
c_2272,False,19,18 - 30,265,1,2
c_739,True,52,51 +,207,1,2
c_7613,False,29,18 - 30,469,1,1
c_3813,True,34,31 - 50,198,1,2
c_8599,False,20,18 - 30,753,2,2
c_727,True,35,31 - 50,174,1,2
c_611,False,35,31 - 50,1492,9,2
c_1328,True,42,31 - 50,156,1,3
c_2059,False,30,18 - 30,112,1,3
c_295,True,39,31 - 50,1465,9,2
c_375,True,22,18 - 30,237,1,3
c_5580,False,44,31 - 50,395,2,2
c_4152,True,43,31 - 50,439,3,2
c_3500,True,48,31 - 50,1334,8,2
c_2308,True,38,31 - 50,1653,10,2
c_7793,True,33,31 - 50,161,1,2
c_772,False,26,18 - 30,754,2,1
c_6243,False,49,31 - 50,75,1,2
c_6199,False,52,51 +,484,2,1
c_562,True,48,31 - 50,758,5,3
c_5133,True,30,18 - 30,959,2,1
c_8347,True,44,31 - 50,551,4,2
c_6202,False,19,18 - 30,1059,3,2
c_8417,False,36,31 - 50,275,2,2
c_3123,True,24,18 - 30,286,1,2
c_8455,True,50,31 - 50,1082,7,2
c_2809,True,41,31 - 50,1077,7,2
c_1239,True,37,31 - 50,1303,8,2
c_1859,True,19,18 - 30,535,1,1
c_2399,False,49,31 - 50,447,2,3
c_7792,False,36,31 - 50,730,4,2
c_2914,False,42,31 - 50,759,4,2
c_7395,True,26,18 - 30,438,1,1
c_7806,False,28,18 - 30,1213,3,2
c_3294,False,52,51 +,626,3,1
c_3951,False,44,31 - 50,119,1,2
c_3188,False,41,31 - 50,1347,8,2
c_2745,True,36,31 - 50,1525,9,2
c_1251,False,33,31 - 50,265,2,2
c_7632,False,47,31 - 50,1162,7,2
c_8429,True,19,18 - 30,427,1,2
c_3728,False,45,31 - 50,659,4,2
c_6993,False,27,18 - 30,181,0,2
c_4872,False,44,31 - 50,508,3,3
c_4335,True,63,51 +,310,2,3
c_3845,True,41,31 - 50,1217,7,2
c_7109,True,56,51 +,902,4,1
c_6700,True,38,31 - 50,1248,8,2
c_5933,False,38,31 - 50,502,3,2
c_4069,True,44,31 - 50,1069,6,2
c_2236,False,43,31 - 50,378,2,2
c_2982,False,32,31 - 50,1816,11,2
c_7203,False,57,51 +,413,2,3
c_7248,True,54,51 +,124,1,2
c_1525,False,57,51 +,285,2,2
c_5759,True,32,31 - 50,1292,8,2
c_5267,False,23,18 - 30,269,1,2
c_1266,False,47,31 - 50,481,3,2
c_6389,False,31,31 - 50,1446,9,2
c_176,False,47,31 - 50,268,2,2
c_6819,True,42,31 - 50,1029,6,2
c_3442,True,23,18 - 30,350,1,2
c_1367,False,38,31 - 50,1894,11,2
c_4916,True,23,18 - 30,1031,3,2
c_1636,True,33,31 - 50,2079,12,2
c_5006,False,48,31 - 50,341,2,3
c_906,False,58,51 +,73,0,1
c_7438,True,25,18 - 30,745,2,2
c_6608,True,50,31 - 50,313,2,2
c_8297,True,54,51 +,158,1,1
c_8342,False,44,31 - 50,272,2,3
c_1000,False,56,51 +,897,4,1
c_6426,True,51,51 +,296,2,1
c_7524,False,22,18 - 30,250,1,2
c_639,True,41,31 - 50,583,3,2
c_6722,True,29,18 - 30,385,1,3
c_3932,False,58,51 +,550,3,2
c_2576,True,52,51 +,245,1,2
c_5145,False,54,51 +,594,3,2
c_1252,True,47,31 - 50,1844,11,2
c_7399,False,34,31 - 50,156,1,2
c_4054,True,57,51 +,137,1,1
c_5898,True,31,31 - 50,2003,12,2
c_7445,False,47,31 - 50,285,2,2
c_1244,False,30,18 - 30,440,1,1
c_5051,True,50,31 - 50,377,2,2
c_698,True,39,31 - 50,1067,7,2
c_7074,False,27,18 - 30,237,0,2
c_2466,False,46,31 - 50,484,3,2
c_3106,True,60,51 +,428,2,2
c_7351,True,23,18 - 30,1048,2,2
c_413,False,36,31 - 50,240,1,2
c_4563,False,39,31 - 50,406,2,2
c_4154,True,62,51 +,461,3,1
c_136,False,57,51 +,84,0,1
c_3211,True,31,31 - 50,791,4,3
c_6410,False,47,31 - 50,223,1,2
c_1637,False,34,31 - 50,2018,12,2
c_3644,True,31,31 - 50,1453,9,2
c_1672,False,30,18 - 30,310,1,1
c_3186,True,24,18 - 30,322,0,1
c_5333,True,25,18 - 30,750,2,2
c_6806,True,43,31 - 50,797,5,2
c_4455,False,38,31 - 50,1274,8,2
c_3963,True,35,31 - 50,783,5,2
c_5462,False,58,51 +,968,5,1
c_1750,True,56,51 +,394,2,1
c_1279,True,58,51 +,1378,7,1
c_6358,True,46,31 - 50,1324,8,2
c_6122,False,54,51 +,36,0,2
c_3513,False,36,31 - 50,1131,7,2
c_2683,True,62,51 +,731,4,2
c_2838,False,21,18 - 30,368,1,2
c_7763,False,32,31 - 50,1312,7,2
c_3135,False,39,31 - 50,837,5,2
c_4486,True,41,31 - 50,693,4,2
c_2546,False,24,18 - 30,208,1,2
c_1439,False,38,31 - 50,845,6,2
c_1511,False,54,51 +,653,3,1
c_4325,False,49,31 - 50,975,6,2
c_5528,True,49,31 - 50,582,3,2
c_930,False,28,18 - 30,401,1,2
c_1701,False,41,31 - 50,886,5,2
c_1699,False,38,31 - 50,95,1,2
c_4410,False,55,51 +,537,3,1
c_1285,True,53,51 +,56,0,1
c_6248,False,34,31 - 50,520,3,2
c_6364,True,56,51 +,1023,5,1
c_440,False,54,51 +,48,0,2
c_7460,False,48,31 - 50,874,6,3
c_2030,True,62,51 +,110,1,1
c_1751,False,21,18 - 30,1132,3,1
c_3630,True,31,31 - 50,645,4,2
c_1775,True,51,51 +,438,2,2
c_6281,False,63,51 +,398,2,2
c_4287,False,36,31 - 50,435,3,3
c_3953,False,38,31 - 50,1482,9,2
c_6552,False,42,31 - 50,758,5,2
c_84,False,40,31 - 50,253,2,2
c_6858,False,51,51 +,294,2,1
c_1776,False,42,31 - 50,432,2,2
c_5192,True,57,51 +,380,2,2
c_6021,True,35,31 - 50,151,1,2
c_7362,True,45,31 - 50,599,4,2
c_3795,True,22,18 - 30,282,1,1
c_1947,True,39,31 - 50,633,4,2
c_7406,True,34,31 - 50,556,3,2
c_4243,True,37,31 - 50,533,3,2
c_6526,False,41,31 - 50,780,4,2
c_2212,True,22,18 - 30,1275,2,1
c_2548,True,28,18 - 30,407,1,2
c_1321,False,59,51 +,525,2,2
c_8477,False,39,31 - 50,424,3,2
c_7907,False,47,31 - 50,981,6,2
c_2425,False,62,51 +,256,1,1
c_2675,True,57,51 +,293,1,2
c_2843,False,27,18 - 30,669,2,2
c_5524,True,45,31 - 50,279,2,2
c_8223,False,31,31 - 50,1136,7,2
c_3666,True,24,18 - 30,1219,3,2
c_5665,True,34,31 - 50,470,2,3
c_937,False,51,51 +,329,2,3
c_5137,False,50,31 - 50,441,2,2
c_2581,True,48,31 - 50,251,2,2
c_2310,False,57,51 +,664,3,1
c_7022,True,46,31 - 50,191,1,2
c_7750,False,54,51 +,926,5,1
c_731,False,55,51 +,243,1,4
c_2454,False,52,51 +,182,1,1
c_8556,True,46,31 - 50,1966,13,2
c_4883,False,25,18 - 30,351,1,2
c_8138,False,38,31 - 50,1260,8,2
c_614,True,55,51 +,547,3,2
c_774,False,63,51 +,570,3,1
c_3134,True,20,18 - 30,552,1,2
c_8246,True,44,31 - 50,194,1,2
c_4106,True,37,31 - 50,526,3,2
c_7238,True,55,51 +,582,3,1
c_3782,False,32,31 - 50,646,4,2
c_1435,False,24,18 - 30,460,1,1
c_876,False,24,18 - 30,224,0,1
c_256,False,59,51 +,880,4,1
c_1730,True,56,51 +,375,2,1
c_6474,False,58,51 +,754,3,2
c_1301,True,21,18 - 30,461,2,2
c_1635,False,34,31 - 50,200,1,2
c_2639,True,51,51 +,342,2,2
c_6082,False,39,31 - 50,664,4,2
c_7381,False,45,31 - 50,891,5,2
c_3239,False,38,31 - 50,1001,6,2
c_6548,True,56,51 +,348,2,1
c_1013,True,40,31 - 50,1160,6,2
c_7489,True,38,31 - 50,1489,9,2
c_5400,True,56,51 +,27,0,1
c_4756,True,60,51 +,900,5,2
c_4743,True,34,31 - 50,1463,9,2
c_124,True,29,18 - 30,404,2,2
c_5485,False,22,18 - 30,452,1,2
c_512,True,57,51 +,119,1,1
c_1297,False,21,18 - 30,197,0,1
c_7996,False,35,31 - 50,1010,5,2
c_7450,True,48,31 - 50,633,4,2
c_2040,True,60,51 +,501,3,2
c_2264,False,26,18 - 30,1327,2,2
c_5298,True,23,18 - 30,533,1,1
c_8040,False,35,31 - 50,57,0,2
c_8198,True,46,31 - 50,93,1,2
c_3253,False,63,51 +,1017,5,1
c_3184,True,58,51 +,367,2,1
c_2918,True,46,31 - 50,923,5,2
c_1115,False,40,31 - 50,758,5,2
c_1678,True,42,31 - 50,943,6,2
c_7465,False,46,31 - 50,1051,7,2
c_6382,True,57,51 +,190,1,1
c_1625,True,38,31 - 50,248,2,3
c_7219,False,56,51 +,937,5,1
c_1230,True,29,18 - 30,648,2,2
c_2688,False,54,51 +,846,4,1
c_407,False,21,18 - 30,1113,3,2
c_2840,False,33,31 - 50,1485,9,2
c_591,False,49,31 - 50,1321,8,2
c_613,True,53,51 +,864,4,1
c_3873,True,27,18 - 30,914,3,2
c_1890,False,58,51 +,874,4,1
c_313,False,35,31 - 50,195,1,2
c_2832,True,40,31 - 50,544,3,2
c_3049,True,54,51 +,322,2,1
c_3456,False,19,18 - 30,948,2,1
c_8406,False,32,31 - 50,585,3,3
c_8472,False,41,31 - 50,866,5,2
c_6326,True,64,51 +,158,1,1
c_6866,True,29,18 - 30,213,1,2
c_7143,True,34,31 - 50,856,5,2
c_7220,True,42,31 - 50,341,2,2
c_5178,False,56,51 +,111,1,1
c_1108,True,45,31 - 50,105,1,2
c_7773,True,21,18 - 30,1461,3,2
c_2333,False,45,31 - 50,383,2,2
c_7509,False,53,51 +,608,3,1
c_5092,False,41,31 - 50,1315,7,2
c_4365,False,30,18 - 30,607,2,2
c_8034,False,49,31 - 50,672,4,2
c_685,True,23,18 - 30,455,2,2
c_3179,False,28,18 - 30,333,1,2
c_5997,False,54,51 +,750,4,1
c_679,False,36,31 - 50,199,1,2
c_3475,True,37,31 - 50,723,4,2
c_1457,True,37,31 - 50,766,4,3
c_5360,False,36,31 - 50,535,3,2
c_8080,True,31,31 - 50,199,1,2
c_2328,False,51,51 +,437,3,2
c_7528,True,54,51 +,298,2,2
c_5319,True,26,18 - 30,660,2,3
c_1298,False,58,51 +,523,3,1
c_7810,True,44,31 - 50,1483,9,2
c_7127,False,58,51 +,541,3,1
c_1060,False,49,31 - 50,1281,8,2
c_1626,False,23,18 - 30,1114,3,1
c_1874,True,26,18 - 30,434,2,3
c_1182,True,38,31 - 50,293,2,2
c_5629,True,57,51 +,804,4,1
